Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,90.070000,94.320000,89.439003,91.529999,91.529999,2238200
2019-08-02,91.540001,92.779999,86.910004,88.010002,88.010002,1801000
2019-08-05,83.339996,86.919998,82.250000,85.480003,85.480003,2196400
2019-08-06,87.199997,89.760002,82.709999,85.239998,85.239998,1357400
2019-08-07,83.690002,86.449997,82.800003,84.220001,84.220001,990400
2019-08-08,85.489998,91.860001,85.489998,91.650002,91.650002,1692300
2019-08-09,90.250000,98.000000,90.000000,94.900002,94.900002,3062200
2019-08-12,94.250000,98.199997,91.529999,93.010002,93.010002,1895600
2019-08-13,92.839996,100.500000,92.839996,99.650002,99.650002,3024600
2019-08-14,96.519997,97.730003,91.599998,94.019997,94.019997,2822900
2019-08-15,95.989998,97.139999,91.370003,93.660004,93.660004,1513100
2019-08-16,95.000000,98.099998,93.400002,96.050003,96.050003,1517800
2019-08-19,98.800003,101.480003,95.599998,99.389999,99.389999,2782700
2019-08-20,99.230003,101.879997,97.260002,99.160004,99.160004,1438800
2019-08-21,100.589996,100.959999,96.269997,96.580002,96.580002,1783900
2019-08-22,96.290001,96.580002,92.800003,92.970001,92.970001,1764000
2019-08-23,91.370003,91.559998,86.000000,88.430000,88.430000,3041000
2019-08-26,90.239998,90.839996,86.129997,88.879997,88.879997,1462400
2019-08-27,89.279999,89.949997,83.234001,84.080002,84.080002,1821600
2019-08-28,84.000000,87.524002,82.613998,86.989998,86.989998,1919300
2019-08-29,88.300003,89.346001,83.290001,83.820000,83.820000,1787000
2019-08-30,84.019997,84.940002,78.889999,81.279999,81.279999,1907300
2019-09-03,80.849998,83.800003,80.251999,83.760002,83.760002,1827700
2019-09-04,85.000000,87.769997,82.889999,85.309998,85.309998,2393100
2019-09-05,86.250000,87.190002,82.500000,86.849998,86.849998,3918600
2019-09-06,79.699997,81.500000,75.305000,75.980003,75.980003,8672300
2019-09-09,76.105003,76.117996,64.339996,67.099998,67.099998,8598200
2019-09-10,65.699997,71.800003,65.699997,71.650002,71.650002,4672500
2019-09-11,69.209999,70.930000,67.199997,69.110001,69.110001,3114000
2019-09-12,69.680000,72.400002,69.059998,69.660004,69.660004,2923500
2019-09-13,69.860001,70.309998,64.709999,64.860001,64.860001,4166300
2019-09-16,63.709999,68.860001,63.500000,67.860001,67.860001,2804500
2019-09-17,68.639999,71.334000,68.129997,71.040001,71.040001,2810500
2019-09-18,70.120003,71.878998,68.800003,70.849998,70.849998,1999200
2019-09-19,71.500000,71.870003,67.639999,68.930000,68.930000,1684000
2019-09-20,68.949997,69.458000,66.190002,66.970001,66.970001,3357500
2019-09-23,67.120003,68.570000,66.540001,66.910004,66.910004,825900
2019-09-24,67.019997,67.370003,62.000000,62.520000,62.520000,2605700
2019-09-25,62.000000,63.389999,60.110001,62.020000,62.020000,2463400
2019-09-26,62.049999,62.360001,57.660000,58.299999,58.299999,2885100
2019-09-27,58.270000,58.330002,52.840000,53.459999,53.459999,4449400
2019-09-30,53.500000,58.650002,51.610001,58.310001,58.310001,4020800
2019-10-01,58.299999,59.509998,55.650002,57.889999,57.889999,2835200
2019-10-02,56.805000,57.660000,54.070000,56.630001,56.630001,1561000
2019-10-03,59.480000,62.400002,56.754002,62.139999,62.139999,5072300
2019-10-04,62.000000,64.459999,61.549999,63.840000,63.840000,2153900
2019-10-07,63.360001,69.699997,62.720001,68.779999,68.779999,3614300
2019-10-08,67.400002,68.430000,64.480003,65.300003,65.300003,2760000
2019-10-09,66.349998,66.430000,62.500000,63.080002,63.080002,2196600
2019-10-10,62.599998,63.610001,60.400002,61.410000,61.410000,2288300
2019-10-11,58.770000,61.480000,57.270000,60.270000,60.270000,3331600
2019-10-14,55.799999,57.849998,53.200001,54.520000,54.520000,4445400
2019-10-15,55.009998,56.410000,54.029999,55.209999,55.209999,1980300
2019-10-16,53.570000,55.770000,51.799999,52.029999,52.029999,2589100
2019-10-17,51.759998,53.150002,50.330002,50.439999,50.439999,2781000
2019-10-18,50.000000,50.320000,46.459999,47.040001,47.040001,3669100
2019-10-21,46.930000,48.970001,46.220001,47.400002,47.400002,2404200
2019-10-22,47.250000,48.480000,44.581001,46.200001,46.200001,2695600
2019-10-23,47.000000,50.430000,46.029999,47.869999,47.869999,3686100
2019-10-24,48.599998,52.180000,48.110001,51.840000,51.840000,2046800
2019-10-25,50.880001,52.070000,49.410000,50.110001,50.110001,1528300
2019-10-28,50.259998,51.312000,47.709999,47.950001,47.950001,2758200
2019-10-29,47.430000,48.369999,46.209999,47.799999,47.799999,1739200
2019-10-30,47.720001,52.480000,46.779999,51.445000,51.445000,2217600
2019-10-31,51.200001,51.639999,48.099998,49.910000,49.910000,1046000
2019-11-01,49.939999,50.847000,47.750000,48.500000,48.500000,1438700
2019-11-04,49.150002,50.483002,48.009998,49.650002,49.650002,1301300
2019-11-05,50.180000,50.599998,47.770000,48.700001,48.700001,1457200
2019-11-06,48.560001,48.709999,46.900002,47.830002,47.830002,1028600
2019-11-07,48.259998,48.500000,45.380001,45.500000,45.500000,1665000
2019-11-08,45.020000,47.209999,44.799999,47.209999,47.209999,1977300
2019-11-11,46.500000,47.000000,45.459999,46.200001,46.200001,1286900
2019-11-12,47.500000,47.849998,46.110001,47.049999,47.049999,1740800
2019-11-13,46.830002,52.439999,46.650002,52.000000,52.000000,2860000
2019-11-14,51.310001,54.919998,50.643002,52.730000,52.730000,2820900
2019-11-15,53.000000,59.990002,53.000000,59.750000,59.750000,4004300
2019-11-18,60.000000,60.000000,55.520000,57.070000,57.070000,2239400
2019-11-19,57.450001,57.556000,53.759998,56.000000,56.000000,1591200
2019-11-20,55.240002,58.310001,53.389999,54.880001,54.880001,2256900
2019-11-21,55.459999,55.459999,52.852001,53.770000,53.770000,959400
2019-11-22,54.189999,55.299999,53.750000,54.200001,54.200001,1028400
2019-11-25,55.320000,56.169998,54.855000,55.840000,55.840000,1843100
2019-11-26,56.500000,58.020000,54.259998,55.580002,55.580002,1996800
2019-11-27,56.369999,56.669998,55.230000,56.290001,56.290001,986500
2019-11-29,56.959999,59.500000,56.320000,58.000000,58.000000,1244400
2019-12-02,58.500000,58.599998,52.541000,55.009998,55.009998,2925100
2019-12-03,53.290001,57.590000,53.009998,57.369999,57.369999,1395900
2019-12-04,56.610001,57.000000,54.299999,54.980000,54.980000,1607000
2019-12-05,55.000000,55.209999,51.610001,52.950001,52.950001,3362400
2019-12-06,54.000000,55.099998,50.500000,50.889999,50.889999,8029000
2019-12-09,49.139999,50.959999,48.410000,49.000000,49.000000,13793500
2019-12-10,49.919998,50.020000,47.220001,47.549999,47.549999,5751100
2019-12-11,47.009998,48.799999,46.330002,47.730000,47.730000,9363500
2019-12-12,47.950001,48.500000,46.320000,47.299999,47.299999,5709800
2019-12-13,47.500000,49.860001,46.700001,49.410000,49.410000,6364200
2019-12-16,50.000000,50.110001,48.150002,49.450001,49.450001,5034600
2019-12-17,49.340000,49.439999,47.520000,48.389999,48.389999,4742300
2019-12-18,48.959999,50.299999,48.599998,50.139999,50.139999,5653300
2019-12-19,50.450001,50.450001,49.200001,49.470001,49.470001,3044800
2019-12-20,49.910000,50.000000,48.580002,49.490002,49.490002,3119600
2019-12-23,49.250000,49.299999,47.610001,47.849998,47.849998,4588000
2019-12-24,48.000000,48.720001,47.150002,47.750000,47.750000,1508400
2019-12-26,48.410000,50.060001,48.090000,50.029999,50.029999,4779200
2019-12-27,50.299999,50.380001,48.200001,48.919998,48.919998,3510000
2019-12-30,50.000000,50.560001,48.390999,50.029999,50.029999,5706100
2019-12-31,49.340000,50.340000,48.900002,49.869999,49.869999,3288500
2020-01-02,50.029999,50.750000,49.250000,49.439999,49.439999,4428300
2020-01-03,48.919998,51.990002,48.790001,50.750000,50.750000,11165600
2020-01-06,51.849998,56.169998,51.029999,55.110001,55.110001,21725400
2020-01-07,54.549999,56.500000,54.500000,54.750000,54.750000,12503500
2020-01-08,54.200001,55.860001,53.299999,55.660000,55.660000,7511600
2020-01-09,56.950001,57.250000,55.099998,55.939999,55.939999,6517200
2020-01-10,56.490002,58.299999,56.000000,57.200001,57.200001,8150700
2020-01-13,57.360001,59.740002,57.000000,58.970001,58.970001,7038700
2020-01-14,59.230000,60.660000,57.500000,59.240002,59.240002,7786500
2020-01-15,59.230000,61.970001,59.230000,60.250000,60.250000,7973300
2020-01-16,61.500000,62.750000,61.000000,62.240002,62.240002,6159500
2020-01-17,63.049999,63.700001,62.060001,63.450001,63.450001,6255900
2020-01-21,63.020000,63.389999,61.259998,62.240002,62.240002,6086700
2020-01-22,63.000000,64.040001,62.299999,62.570000,62.570000,4257800
2020-01-23,62.570000,62.660000,60.709999,61.549999,61.549999,4071700
2020-01-24,62.000000,63.049999,57.840000,59.250000,59.250000,6580200
2020-01-27,56.580002,58.160000,55.310001,58.060001,58.060001,4425900
2020-01-28,58.660000,59.639999,58.130001,59.070000,59.070000,3074000
2020-01-29,60.000000,61.779999,59.740002,60.259998,60.259998,3480400
2020-01-30,60.000000,62.560001,58.939999,62.450001,62.450001,4162800
2020-01-31,62.500000,63.000000,60.250000,61.090000,61.090000,4062200
2020-02-03,61.130001,61.459999,59.650002,61.080002,61.080002,3706800
2020-02-04,61.919998,64.330002,61.150002,63.555000,63.555000,4619000
2020-02-05,64.209999,64.800003,60.060001,61.814999,61.814999,3998600
2020-02-06,61.599998,62.980000,60.180000,62.189999,62.189999,2259400
2020-02-07,62.000000,63.720001,61.820000,62.090000,62.090000,3055700
2020-02-10,62.330002,63.860001,61.450001,63.299999,63.299999,3877500
2020-02-11,66.000000,66.839996,63.654999,65.190002,65.190002,7978200
2020-02-12,65.190002,65.500000,62.720001,65.080002,65.080002,5448300
2020-02-13,64.250000,66.199997,64.129997,65.309998,65.309998,4124500
2020-02-14,65.809998,65.830002,63.869999,64.849998,64.849998,4202500
2020-02-18,65.000000,66.279999,64.550003,66.040001,66.040001,4324200
2020-02-19,66.629997,67.559998,65.610001,66.029999,66.029999,5306900
2020-02-20,65.699997,65.980003,60.029999,63.380001,63.380001,6179100
2020-02-21,62.580002,62.639999,59.259998,60.930000,60.930000,4625000
2020-02-24,56.400002,59.250000,56.020000,58.080002,58.080002,4638800
2020-02-25,59.500000,59.790001,56.060001,57.740002,57.740002,5337900
2020-02-26,58.389999,60.259998,57.509998,58.459999,58.459999,4425600
2020-02-27,56.150002,59.450001,54.345001,57.500000,57.500000,4874100
2020-02-28,55.599998,60.020000,55.500000,59.639999,59.639999,4448000
